track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
0UQwlF2pRkr1lMN6kNNUj3,La Boca,Mau y Ricky,80,01yYW0rRRwlEZx1dMmc5ff,Para Aventuras y Curiosidades,2019-05-03,Latest Latin American Hits 2020,51LvliKED7oZNJR8XCiPip,latin,latin hip hop,0.618,0.795,2,-1.8,1,0.113,0.0655,0.0,0.309,0.76,185.901,206279
0UQwlF2pRkr1lMN6kNNUj3,La Boca,Mau y Ricky,80,01yYW0rRRwlEZx1dMmc5ff,Para Aventuras y Curiosidades,2019-05-03,Verano Forever,37i9dQZF1DXdnGF35OawbN,latin,reggaeton,0.618,0.795,2,-1.8,1,0.113,0.0655,0.0,0.309,0.76,185.901,206279
0UfVfRSmy4xMyi67LKH5zZ,"La Isla (with Sech & Dalex feat. Justin Quiles, La Exce, Feid, Zion)",Dimelo Flow,75,0qbOBxWyWz3RwoxeiIjdOL,"La Isla (with Sech & Dalex feat. Justin Quiles, La Exce, Feid, Zion)",2019-11-29,Urbano: Latino Vibes,0VsVywryrqLhHmsVFVcOAg,latin,latin hip hop,0.794,0.777,5,-2.457,0,0.18,0.433,0.0,0.579,0.811,90.032,266774
0UfVfRSmy4xMyi67LKH5zZ,"La Isla (with Sech & Dalex feat. Justin Quiles, La Exce, Feid, Zion)",Dimelo Flow,75,0qbOBxWyWz3RwoxeiIjdOL,"La Isla (with Sech & Dalex feat. Justin Quiles, La Exce, Feid, Zion)",2019-11-29,Baila Reggaeton,37i9dQZF1DWY7IeIP1cdjF,latin,reggaeton,0.794,0.777,5,-2.457,0,0.18,0.433,0.0,0.579,0.811,90.032,266774
0UrWr7Jnu1heq1o99ZwUd0,Youth of the Nation,P.O.D.,69,4eUmncMYQRg0Ot29KKqbuk,Satellite (U.S. Version WEA Distribution),2001-09-11,L' ALBUM ROCK,0jilq2XZP9F2fwzp2k6iXK,rock,album rock,0.563,0.86,8,-7.533,1,0.0621,0.00834,0.0106,0.39,0.517,97.867,256240
0UrWr7Jnu1heq1o99ZwUd0,Youth of the Nation,P.O.D.,69,4eUmncMYQRg0Ot29KKqbuk,Satellite (U.S. Version WEA Distribution),2001-09-11,Hard Rock Workout,6kXNv8J3HCYztxjOIUzApv,rock,hard rock,0.563,0.86,8,-7.533,1,0.0621,0.00834,0.0106,0.39,0.517,97.867,256240
0Uu0e8qXr1HeEhUY0utaB8,Opowieści z Doliny Smoków,Bedoes,65,24kpUp8pD2Ty150AqnThlp,Opowieści z Doliny Smoków,2019-10-28,Trap strefa,37i9dQZF1DWY3UKS6jvnxr,rap,trap,0.548,0.579,10,-7.576,0,0.323,0.188,0.0,0.0857,0.284,113.563,197997
0Uu0e8qXr1HeEhUY0utaB8,Opowieści z Doliny Smoków,Bedoes,65,24kpUp8pD2Ty150AqnThlp,Opowieści z Doliny Smoków,2019-10-28,Generacja Hip Hop,37i9dQZF1DWXJnyndhASBe,rap,hip hop,0.548,0.579,10,-7.576,0,0.323,0.188,0.0,0.0857,0.284,113.563,197997
0VDazr5nn6zpfjyXR7ZWXd,Something Like That,Mike Candys,58,6ffcpnaUecLcpNj6Nx56jw,Something Like That,2019-11-29,EDM 2020 House & Dance,25ButZrVb1Zj1MJioMs09D,edm,pop edm,0.722,0.922,4,-4.243,0,0.124,0.161,0.826,0.438,0.297,125.07,164160
0VDazr5nn6zpfjyXR7ZWXd,Something Like That,Mike Candys,58,6ffcpnaUecLcpNj6Nx56jw,Something Like That,2019-11-29,EDM 2020 House & Dance,25ButZrVb1Zj1MJioMs09D,edm,electro house,0.722,0.922,4,-4.243,0,0.124,0.161,0.826,0.438,0.297,125.07,164160
0VGrgE7GbWaINRnh1bR4k9,Clarity,Zedd,8,0C6m4LiyUwsLI0eK6kJyeh,Clarity,2012-01-01,Pop EDM,5EgzhnSirHRvu1AqlFLllv,edm,pop edm,0.523,0.78,8,-3.378,1,0.0748,0.0376,0.0,0.0751,0.187,128.003,271427
0VGrgE7GbWaINRnh1bR4k9,Clarity,Zedd,8,0C6m4LiyUwsLI0eK6kJyeh,Clarity,2012-01-01,Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin,latin hip hop,0.523,0.78,8,-3.378,1,0.0748,0.0376,0.0,0.0751,0.187,128.003,271427
0VQUyufAldw4Eitv71TPmg,Crying In The Sun,Faustix,60,23d1NJtxGxLlsE6PWuJLYi,Crying In The Sun (Remixes),2018-11-23,Tropical Vibes,37i9dQZF1DXd8Gn5cSmvFy,latin,tropical,0.682,0.786,11,-4.87,0,0.0477,0.214,0.0,0.12,0.664,91.042,195947
0VQUyufAldw4Eitv71TPmg,Crying In The Sun,Faustix,60,23d1NJtxGxLlsE6PWuJLYi,Crying In The Sun (Remixes),2018-11-23,Dance Pop Hits,37i9dQZF1DX6pH08wMhkaI,pop,dance pop,0.682,0.786,11,-4.87,0,0.0477,0.214,0.0,0.12,0.664,91.042,195947
0Vc3nfRMdvY5iX6AHVWSMN,It's All on U - T-Mass & LZRD Remix,ILLENIUM,61,2R7PeUrbSseLkirdasHPqg,Ashes (Remixes),2016-12-16,Trap Nation 🔊,5aPwKjwNHr6dnCejLcPTVx,rap,trap,0.536,0.782,7,-4.139,0,0.0485,0.039,3.64e-05,0.0691,0.405,154.93,204778
0Vc3nfRMdvY5iX6AHVWSMN,It's All on U - T-Mass & LZRD Remix,ILLENIUM,61,2R7PeUrbSseLkirdasHPqg,Ashes (Remixes),2016-12-16,Pop EDM,5EgzhnSirHRvu1AqlFLllv,edm,pop edm,0.536,0.782,7,-4.139,0,0.0485,0.039,3.64e-05,0.0691,0.405,154.93,204778
0VgkVdmE4gld66l8iyGjgx,Mask Off,Future,81,17FBoXK1NU2rvJBbzdzw0r,FUTURE,2017-06-30,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,204600
0VgkVdmE4gld66l8iyGjgx,Mask Off,Future,81,17FBoXK1NU2rvJBbzdzw0r,FUTURE,2017-06-30,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,204600
0VgkVdmE4gld66l8iyGjgx,Mask Off,Future,81,17FBoXK1NU2rvJBbzdzw0r,FUTURE,2017-06-30,Chixtape 5 - Tory Lanez,0UXwwVDipbBQeEX7h4YuKU,r&b,urban contemporary,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,204600
0Vh3WTuakZ6SSwmZqyLqGO,Trumpets (feat. Sean Paul),Sak Noel,45,5jcPoJ5Smma5Qae4FLyq9T,Trumpets (feat. Sean Paul),2016-06-03,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.555,0.746,9,-4.473,1,0.298,0.00279,0.000109,0.0418,0.368,199.767,206400
0Vh3WTuakZ6SSwmZqyLqGO,Trumpets (feat. Sean Paul),Sak Noel,45,5jcPoJ5Smma5Qae4FLyq9T,Trumpets (feat. Sean Paul),2016-06-03,Latin/Hip Hop/Dancehall/Soca,2rg9LCyvaMQvnCE2hVndpR,latin,latin hip hop,0.555,0.746,9,-4.473,1,0.298,0.00279,0.000109,0.0418,0.368,199.767,206400
0W1ZfgXpC23RYQPDq7RM5I,"Pink Toes (Offset, DaBaby feat. Gunna)",Quality Control,70,59zpaLOByFkJhc9D5Xqna9,Quality Control: Control The Streets Volume 2,2019-08-16,Trap Americana,7tkgK1tm9hYkWp7EFyOcAr,rap,trap,0.957,0.767,0,-5.116,1,0.115,0.0525,0.0,0.117,0.577,110.508,217220
0W1ZfgXpC23RYQPDq7RM5I,"Pink Toes (Offset, DaBaby feat. Gunna)",Quality Control,70,59zpaLOByFkJhc9D5Xqna9,Quality Control: Control The Streets Volume 2,2019-08-16,Viral Southern Hip Hop,0DdGqNa18DwYyfIR05OrW1,rap,southern hip hop,0.957,0.767,0,-5.116,1,0.115,0.0525,0.0,0.117,0.577,110.508,217220
0W6yJKJW8I04iDT6BsINaL,Virus (How About Now),Martin Garrix,43,6cMs1rlzNK7VhFI5zXNXID,Virus (How About Now),2015-02-13,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.493,0.818,5,-6.252,0,0.0395,0.00121,0.497,0.824,0.0801,128.032,198387
0W6yJKJW8I04iDT6BsINaL,Virus (How About Now),Martin Garrix,43,6cMs1rlzNK7VhFI5zXNXID,Virus (How About Now),2015-02-13,"Festival Music 2019 - Warm Up Music (EDM, Big Room & Progressive House)",73uj4YmsC7SJ6SbUMTvf07,edm,progressive electro house,0.493,0.818,5,-6.252,0,0.0395,0.00121,0.497,0.824,0.0801,128.032,198387
0WKYRFtH6KKbaNWjsxqm70,Gin And Juice (feat. Dat Nigga Daz),Snoop Dogg,72,7f9KDGqY7X2VLBM5aA66KM,Doggystyle,1993,GTA San Andreas Radio Los Santos,6m0BqpJfSP2m5xCOFjDRHw,rap,gangster rap,0.549,0.853,7,-4.293,1,0.188,0.0285,0.000296,0.618,0.346,94.695,211493
0WKYRFtH6KKbaNWjsxqm70,Gin And Juice (feat. Dat Nigga Daz),Snoop Dogg,72,7f9KDGqY7X2VLBM5aA66KM,Doggystyle,1993,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,0.549,0.853,7,-4.293,1,0.188,0.0285,0.000296,0.618,0.346,94.695,211493
0WKYRFtH6KKbaNWjsxqm70,Gin And Juice (feat. Dat Nigga Daz),Snoop Dogg,72,7f9KDGqY7X2VLBM5aA66KM,Doggystyle,1993,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.549,0.853,7,-4.293,1,0.188,0.0285,0.000296,0.618,0.346,94.695,211493
0WeF2Avp91o78EiEfxHPrw,Flashlight - Original Mix,R3HAB,1,5Ri3crvE6jfYgwJ2etKf3p,Flashlight,2014-03-24,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.705,0.949,10,-3.575,1,0.0454,0.0128,0.6,0.27,0.274,128.011,232500
0WeF2Avp91o78EiEfxHPrw,Flashlight - Original Mix,R3HAB,1,5Ri3crvE6jfYgwJ2etKf3p,Flashlight,2014-03-24,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,progressive electro house,0.705,0.949,10,-3.575,1,0.0454,0.0128,0.6,0.27,0.274,128.011,232500
0WfKDYeUAoLA3vdvLKKWMW,Poker Face,Lady Gaga,69,2FBA8NCSuQNi8jaR2Xjbal,The Fame,2008-01-01,Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin,latin hip hop,0.851,0.806,4,-4.618,1,0.0786,0.12,1.33e-06,0.121,0.776,119.001,237200
0WfKDYeUAoLA3vdvLKKWMW,Poker Face,Lady Gaga,69,2FBA8NCSuQNi8jaR2Xjbal,The Fame,2008-01-01,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.851,0.806,4,-4.618,1,0.0786,0.12,1.33e-06,0.121,0.776,119.001,237200
0Wv5wuenRLI3BcwgT3HPIP,A Different Way (with Lauv),DJ Snake,9,4urwuJbStO1K5ph63U7AZv,A Different Way (with Lauv),2017-09-21,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.781,0.765,8,-4.092,1,0.0385,0.534,0.0,0.152,0.564,104.987,198286
0Wv5wuenRLI3BcwgT3HPIP,A Different Way (with Lauv),DJ Snake,9,4urwuJbStO1K5ph63U7AZv,A Different Way (with Lauv),2017-09-21,indie poptimism🕺🏻,6MQeEHHDs6HQkN5Dlj3oKo,pop,indie poptimism,0.781,0.765,8,-4.092,1,0.0385,0.534,0.0,0.152,0.564,104.987,198286
0X1sqQ652p1sceKM2nJlIJ,Runaway,Bon Jovi,69,1UUOBzIHw0noiRGRpbt3sz,Bon Jovi,1984-01-01,’80s Hard Rock,37i9dQZF1DX68H8ZujdnN7,rock,hard rock,0.475,0.899,9,-4.321,0,0.0637,0.00375,1.91e-05,0.14,0.603,152.445,230667
0X1sqQ652p1sceKM2nJlIJ,Runaway,Bon Jovi,69,1UUOBzIHw0noiRGRpbt3sz,Bon Jovi,1984-01-01,Classic Rock Playlist.,7CESj1xKbxdArRzloygvkl,rock,classic rock,0.475,0.899,9,-4.321,0,0.0637,0.00375,1.91e-05,0.14,0.603,152.445,230667
0X8DcetL926BYiPJYstJTc,Lucid Dreams,Juice WRLD,11,24X4IZGu9QcQ8pVf9dFAGg,Goodbye & Good Riddance,2018-05-23,Trap Americana,7tkgK1tm9hYkWp7EFyOcAr,rap,trap,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,239836
0X8DcetL926BYiPJYstJTc,Lucid Dreams,Juice WRLD,11,24X4IZGu9QcQ8pVf9dFAGg,Goodbye & Good Riddance,2018-05-23,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,239836
0XIvZ82aDF7JiSi3ZE320u,Rock You Like A Hurricane,Scorpions,14,6d4dgGamepehj0WwsYXTKi,Love At First Sting,1984-05-04,’80s Hard Rock,37i9dQZF1DX68H8ZujdnN7,rock,hard rock,0.482,0.601,7,-12.846,1,0.0486,0.00853,0.000187,0.249,0.774,125.619,252493
0XIvZ82aDF7JiSi3ZE320u,Rock You Like A Hurricane,Scorpions,14,6d4dgGamepehj0WwsYXTKi,Love At First Sting,1984-05-04,Supernatural Classic Rock,6oghIlByD49KFGNmNU8GSH,rock,classic rock,0.482,0.601,7,-12.846,1,0.0486,0.00853,0.000187,0.249,0.774,125.619,252493
0XIvZ82aDF7JiSi3ZE320u,Rock You Like A Hurricane,Scorpions,14,6d4dgGamepehj0WwsYXTKi,Love At First Sting,1984-05-04,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.482,0.601,7,-12.846,1,0.0486,0.00853,0.000187,0.249,0.774,125.619,252493
0XS2z0E0ox7F4JHYKKR4wK,All Over The World,Fedde Le Grand,64,1RRCrllIhLM6hfW366vsvP,All Over The World,2019-02-08,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.657,0.976,6,-3.842,0,0.0437,0.171,0.0315,0.318,0.794,125.983,145728
0XS2z0E0ox7F4JHYKKR4wK,All Over The World,Fedde Le Grand,64,1RRCrllIhLM6hfW366vsvP,All Over The World,2019-02-08,Fresh EDM | Progressive House | Electro House | Trap | Deep House | Electronic | Future House/Bass,0FCHg9zJMNNiOokh3hVcxd,edm,progressive electro house,0.657,0.976,6,-3.842,0,0.0437,0.171,0.0315,0.318,0.794,125.983,145728
0XS2z0E0ox7F4JHYKKR4wK,All Over The World,Fedde Le Grand,64,1RRCrllIhLM6hfW366vsvP,All Over The World,2019-02-08,PAROOKAVILLE - Big Room,6vbHQdtfmexb0ptmBSpemm,edm,big room,0.657,0.976,6,-3.842,0,0.0437,0.171,0.0315,0.318,0.794,125.983,145728
0Y0TOsE1q11qgbi7c5WZsG,R.I.C.O. (feat. Drake),Meek Mill,71,2O3OKOYCub892PUGprsaQo,Dreams Worth More Than Money,2015-06-29,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,0Hr2h94pKN8QAGVAgD6BsD,rap,southern hip hop,0.727,0.599,1,-6.941,1,0.327,0.317,0.0,0.219,0.386,167.909,197133
0Y0TOsE1q11qgbi7c5WZsG,R.I.C.O. (feat. Drake),Meek Mill,71,2O3OKOYCub892PUGprsaQo,Dreams Worth More Than Money,2015-06-29,Latin/Hip Hop/Dancehall/Soca,2rg9LCyvaMQvnCE2hVndpR,latin,latin hip hop,0.727,0.599,1,-6.941,1,0.327,0.317,0.0,0.219,0.386,167.909,197133
0Y2SrByf4G3kbq2nBEHQRn,Spirit in the Sky,Norman Greenbaum,68,52LfK1ML8u7Xj1ArC8oC22,Music From The Motion Picture Michael,1979,70s Pop & Rock Hits and Deep Tracks,1uKFRCQYci8kVgMy3xzTVH,rock,album rock,0.601,0.643,2,-5.828,1,0.0314,0.112,0.00209,0.088,0.552,128.262,239600
0Y2SrByf4G3kbq2nBEHQRn,Spirit in the Sky,Norman Greenbaum,68,52LfK1ML8u7Xj1ArC8oC22,Music From The Motion Picture Michael,1979,Supernatural Classic Rock,6oghIlByD49KFGNmNU8GSH,rock,classic rock,0.601,0.643,2,-5.828,1,0.0314,0.112,0.00209,0.088,0.552,128.262,239600
0YC10NaIHTVyQmdB8uC0v5,Heartbeat,Jay Fox,34,6Mev75MKNUdTHyjnbBKWrC,Heartbeat,2018-12-21,Big Room House / Bigroom,2EnVd4ugXUybVQoQrarICY,edm,big room,0.696,0.854,2,-4.934,1,0.0336,0.0173,0.000347,0.0928,0.187,120.002,181772
0YC10NaIHTVyQmdB8uC0v5,Heartbeat,Jay Fox,34,6Mev75MKNUdTHyjnbBKWrC,Heartbeat,2018-12-21,Tropical House 🌴,06zrBJ5cts5aemZmqe80J7,latin,tropical,0.696,0.854,2,-4.934,1,0.0336,0.0173,0.000347,0.0928,0.187,120.002,181772
0YImOCkIJ2PWhCXaURCZnY,I Know What You Want (feat. Flipmode Squad),Busta Rhymes,66,3cBk22r1tb6omRQ4jr6SE8,It Ain't Safe No More. . .,2002-11-26,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,hip pop,0.648,0.759,6,-4.315,1,0.306,0.0142,0.0,0.648,0.518,85.996,324307
0YImOCkIJ2PWhCXaURCZnY,I Know What You Want (feat. Flipmode Squad),Busta Rhymes,66,3cBk22r1tb6omRQ4jr6SE8,It Ain't Safe No More. . .,2002-11-26,Oldschool Gangsta Rap 👑,0t9TeyXE2mWe70JT3YwSoH,rap,gangster rap,0.648,0.759,6,-4.315,1,0.306,0.0142,0.0,0.648,0.518,85.996,324307
0YJrARfGtHicUWxVgr4CKF,Thraa,Doje,42,3w5cCZFeZYS90jFCQupxh6,Thraa,2019-11-15,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,4QAzO1Z92yqqD6Mf3mOANu,pop,dance pop,0.889,0.55,8,-8.147,0,0.104,0.319,2.77e-05,0.104,0.527,140.008,194715
0YJrARfGtHicUWxVgr4CKF,Thraa,Doje,42,3w5cCZFeZYS90jFCQupxh6,Thraa,2019-11-15,Viral Southern Hip Hop,0DdGqNa18DwYyfIR05OrW1,rap,southern hip hop,0.889,0.55,8,-8.147,0,0.104,0.319,2.77e-05,0.104,0.527,140.008,194715
0YwUJOHKYxlm5gVfIkl8Ym,Best Friend,Brandy,45,2yHJoGH0mIqYVAHUFKJcZ6,Brandy,1994,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.696,0.49,6,-6.631,0,0.0347,0.155,0.000351,0.0563,0.557,179.825,288840
0YwUJOHKYxlm5gVfIkl8Ym,Best Friend,Brandy,45,2yHJoGH0mIqYVAHUFKJcZ6,Brandy,1994,90s R&B - The BET Planet Groove/Midnight Love Mix,7LjRWGUdOmBdPG1W1bga4i,r&b,new jack swing,0.696,0.49,6,-6.631,0,0.0347,0.155,0.000351,0.0563,0.557,179.825,288840
0Z26mbSHJ1dkUu7g9DDgif,Trigger,Major Lazer,80,3Fcqa5sb0vVYEEDHzkiOA1,Trigger,2019-10-24,"Latest Hits 2020 - Pop, Hip Hop & RnB",7FqZlaYKkQmVnguJbHuj2a,r&b,hip pop,0.57,0.585,8,-7.041,1,0.251,0.128,9.7e-05,0.111,0.378,97.285,171987
0Z26mbSHJ1dkUu7g9DDgif,Trigger,Major Lazer,80,3Fcqa5sb0vVYEEDHzkiOA1,Trigger,2019-10-24,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.57,0.585,8,-7.041,1,0.251,0.128,9.7e-05,0.111,0.378,97.285,171987
0Z5Mw2KAMIY1VCY62veecM,Show Me,Raquel Aurilia,23,4SfYnEA8FaNEI0Fz7ZGDcc,Show Me,2019-02-22,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,classic rock,0.583,0.375,7,-13.685,1,0.0288,0.757,3.27e-05,0.152,0.376,95.991,229070
0Z5Mw2KAMIY1VCY62veecM,Show Me,Raquel Aurilia,23,4SfYnEA8FaNEI0Fz7ZGDcc,Show Me,2019-02-22,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,hard rock,0.583,0.375,7,-13.685,1,0.0288,0.757,3.27e-05,0.152,0.376,95.991,229070
0Z9FRM5zukGVagh8TVSdrI,"My, My, My",Johnny Gill,54,3VNcHyjMgpq2UQN5LTs4qC,Johnny Gill,1990-01-01,The Sound of Urban Contemporary,07zF8MjQPsiYUXiAIGZ5TA,r&b,urban contemporary,0.58,0.596,0,-10.31,1,0.0626,0.093,0.0,0.109,0.653,74.033,321907
0Z9FRM5zukGVagh8TVSdrI,"My, My, My",Johnny Gill,54,3VNcHyjMgpq2UQN5LTs4qC,Johnny Gill,1990-01-01,New Jack Swing -late 80's & early 90's Hip Hop and R&B,30z5uGyqurJn0NtkZ9e8BT,r&b,new jack swing,0.58,0.596,0,-10.31,1,0.0626,0.093,0.0,0.109,0.653,74.033,321907
0ZAhJvqW67Epg4IsLIaSTR,Zebra,Beach House,54,4sYpTER2iT2Y7Kf4VsfUne,Teen Dream,2010-01-26,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,r&b,hip pop,0.612,0.476,8,-8.256,1,0.0275,0.861,0.00401,0.147,0.257,118.383,288720
0ZAhJvqW67Epg4IsLIaSTR,Zebra,Beach House,54,4sYpTER2iT2Y7Kf4VsfUne,Teen Dream,2010-01-26,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,pop,dance pop,0.612,0.476,8,-8.256,1,0.0275,0.861,0.00401,0.147,0.257,118.383,288720
0ZDcLapel9chZ15ZNuOdD4,I Ain't Mad At Cha,2Pac,58,4CzT5ueFBRpbILw34HQYxi,All Eyez On Me,1996-02-13,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.749,0.679,5,-5.889,0,0.238,0.0177,9.33e-06,0.406,0.672,85.04,293667
0ZDcLapel9chZ15ZNuOdD4,I Ain't Mad At Cha,2Pac,58,4CzT5ueFBRpbILw34HQYxi,All Eyez On Me,1996-02-13,90's Gangster Rap,1g3APxk2mLVNU2TuHCPli0,rap,gangster rap,0.749,0.679,5,-5.889,0,0.238,0.0177,9.33e-06,0.406,0.672,85.04,293667
0Zbbxnx4SGGHoIow4PpISP,Stargazing,Kygo,73,2sPYPyDFwgi1jrRTGhoxq2,Stargazing - EP,2017-09-21,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.677,0.497,5,-5.763,1,0.0809,0.152,0.0,0.0911,0.419,99.137,236853
0Zbbxnx4SGGHoIow4PpISP,Stargazing,Kygo,73,2sPYPyDFwgi1jrRTGhoxq2,Stargazing - EP,2017-09-21,Dance Pop Hits,37i9dQZF1DX6pH08wMhkaI,pop,dance pop,0.677,0.497,5,-5.763,1,0.0809,0.152,0.0,0.0911,0.419,99.137,236853
0Zbbxnx4SGGHoIow4PpISP,Stargazing,Kygo,73,2sPYPyDFwgi1jrRTGhoxq2,Stargazing - EP,2017-09-21,EDM TROPICAL,3pS63EDS40FVGYL41zAcU4,latin,tropical,0.677,0.497,5,-5.763,1,0.0809,0.152,0.0,0.0911,0.419,99.137,236853
0aOluBqXYd0rFSCsgDyAWX,Take Me to Church,Hozier,24,04E0aLUdCHnhnnYrDDvcHq,Hozier,2014-10-07,Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin,latin hip hop,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,241693
0aOluBqXYd0rFSCsgDyAWX,Take Me to Church,Hozier,24,04E0aLUdCHnhnnYrDDvcHq,Hozier,2014-10-07,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,241693
0atfY1ew83Ql9nNnJiD2t5,Bonita,J Balvin,74,5VVKOOGmPdCa8Iie0Jzydb,Bonita,2017-06-02,latin hip hop,3nH8aytdqNeRbcRCg3dw9q,latin,latin hip hop,0.775,0.867,5,-1.582,0,0.0414,0.0132,0.00684,0.278,0.869,96.038,265747
0atfY1ew83Ql9nNnJiD2t5,Bonita,J Balvin,74,5VVKOOGmPdCa8Iie0Jzydb,Bonita,2017-06-02,Reggaeton Rewind,37i9dQZF1DXco4ODkIraMD,latin,reggaeton,0.775,0.867,5,-1.582,0,0.0414,0.0132,0.00684,0.278,0.869,96.038,265747
0azC730Exh71aQlOt9Zj3y,This Is What You Came For,Calvin Harris,79,3pEgGUv379EDinvg1TN7Kt,This Is What You Came For,2016-04-29,@deniceemoberg EDM - POP REMIXES,2fbrY1tuoW8Uji14H7623k,edm,pop edm,0.63,0.928,9,-2.787,0,0.0331,0.199,0.124,0.148,0.465,123.963,222160
0azC730Exh71aQlOt9Zj3y,This Is What You Came For,Calvin Harris,79,3pEgGUv379EDinvg1TN7Kt,This Is What You Came For,2016-04-29,BALLARE - رقص,1CMvQ4Yr5DlYvYzI0Vc2UE,pop,post-teen pop,0.63,0.928,9,-2.787,0,0.0331,0.199,0.124,0.148,0.465,123.963,222160
0azC730Exh71aQlOt9Zj3y,This Is What You Came For,Calvin Harris,79,3pEgGUv379EDinvg1TN7Kt,This Is What You Came For,2016-04-29,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.63,0.928,9,-2.787,0,0.0331,0.199,0.124,0.148,0.465,123.963,222160
0azC730Exh71aQlOt9Zj3y,This Is What You Came For,Calvin Harris,79,3pEgGUv379EDinvg1TN7Kt,This Is What You Came For,2016-04-29,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.63,0.928,9,-2.787,0,0.0331,0.199,0.124,0.148,0.465,123.963,222160
0azC730Exh71aQlOt9Zj3y,This Is What You Came For,Calvin Harris,79,3pEgGUv379EDinvg1TN7Kt,This Is What You Came For,2016-04-29,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.63,0.928,9,-2.787,0,0.0331,0.199,0.124,0.148,0.465,123.963,222160
0azC730Exh71aQlOt9Zj3y,This Is What You Came For,Calvin Harris,79,3pEgGUv379EDinvg1TN7Kt,This Is What You Came For,2016-04-29,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,49qyKvg6UAQAvIMUIGMnP3,pop,indie poptimism,0.63,0.928,9,-2.787,0,0.0331,0.199,0.124,0.148,0.465,123.963,222160
0b5w1gamS9f239Sms9guAB,They Don't Know,Jon B.,60,4OLSMLHNl7Nf8wwsxnxqwJ,COOL RELAX,1997-04-21,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",3a9y4eeCJRmG9p4YKfqYIx,r&b,new jack swing,0.699,0.388,6,-10.722,1,0.0531,0.588,1.98e-06,0.0658,0.566,125.858,274667
